AP MAC,zoneId,apGroupId,AP Serial,AP Name,Zone Name,AP Description,AP Location,AP S/W Version,wifi24Channel,wifi50Channel,NAS IP (externalIp),NAS Port (externalPort),AP IP,AP Provisioned Method,AP Approved Time,AP Last Seen,Connected Client counts,Management VLAN
8C:7A:15:2A:9D:B0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,"1st Floor,1",Kanakpura Bangalore,5.2.2.0.301,5,52,125.17.13.54,58134,172.31.5.225,Discovered,1.68E+12,1.71E+12,9,1
8C:7A:15:2A:9D:C0,3bb500c5-fe0d-433a-8053-a75a6a61d89e,5be2e9f9-13c4-4808-85df-c9bd8b97d48d,9.42E+11,4.05E+15,JAIN Jayanagar,"4th Floor,A - Wing Corridor",Bangalore,5.2.2.0.301,11,104,122.187.97.126,45149,172.16.130.186,Discovered,1.69E+12,1.71E+12,0,1
8C:7A:15:2A:9D:E0,1e51e3ab-766f-4875-9894-1787f4cf55c9,e299b84e-e312-49c5-acdb-696eaaa509da,9.42E+11,4.05E+15,JAIN VVPuram 1,"3rd - Floor,Room - 302",Bangalore,5.2.2.0.301,5,48,122.187.95.182,47499,172.16.131.106,Discovered,1.64E+12,1.71E+12,2,1
8C:7A:15:2A:9D:F0,1e51e3ab-766f-4875-9894-1787f4cf55c9,e299b84e-e312-49c5-acdb-696eaaa509da,9.42E+11,4.05E+15,JAIN VVPuram 1,"4th - Floor,Room - 412",Bangalore,5.2.2.0.301,6,100,122.187.95.182,41959,172.16.131.109,Discovered,1.64E+12,1.71E+12,0,1
8C:7A:15:2A:9E:00,1e51e3ab-766f-4875-9894-1787f4cf55c9,e299b84e-e312-49c5-acdb-696eaaa509da,9.42E+11,4.05E+15,JAIN VVPuram 1,"2nd Floor,Room - 206",Bangalore,5.2.2.0.301,10,52,122.187.95.182,33454,172.16.131.100,Discovered,1.64E+12,1.71E+12,1,1
8C:7A:15:2A:9E:20,dc8fdaea-cd5a-4e60-ae55-4d25b8c248f9,a4445d95-dcb9-4fae-baa7-c6fb9279e2a8,9.42E+11,4.05E+15,JAIN  JC Road,"1st - Floor,Library",Bangalore,5.2.2.0.301,4,132,122.187.95.34,36403,172.16.250.15,Discovered,1.64E+12,1.70E+12,0,1
8C:7A:15:2A:9E:30,dc8fdaea-cd5a-4e60-ae55-4d25b8c248f9,a4445d95-dcb9-4fae-baa7-c6fb9279e2a8,9.42E+11,4.05E+15,JAIN  JC Road,"3rd - Floor,Room - 308",Bangalore,5.2.2.0.301,10,64,122.187.95.34,38606,172.16.250.7,Discovered,1.64E+12,1.71E+12,2,1
8C:7A:15:2A:9E:40,e941c056-2d7a-4271-9c3c-76f5f8a9de66,87194fd8-0d48-4afc-8e38-74003e1ab773,9.42E+11,4.05E+15,JAIN VVPURAM 2,"1st Floor,Room -02",Bangalore,5.2.2.0.301,7,116,122.187.95.30,35513,172.16.131.15,Discovered,1.64E+12,1.71E+12,2,1
8C:7A:15:2A:9E:A0,e941c056-2d7a-4271-9c3c-76f5f8a9de66,87194fd8-0d48-4afc-8e38-74003e1ab773,9.42E+11,4.05E+15,JAIN VVPURAM 2,"2nd Floor,Room 201 Corridor",Bangalore,5.2.2.0.301,10,36,122.187.95.30,52058,172.16.131.21,Discovered,1.64E+12,1.71E+12,0,1
8C:7A:15:2A:9E:C0,3bb500c5-fe0d-433a-8053-a75a6a61d89e,5be2e9f9-13c4-4808-85df-c9bd8b97d48d,9.42E+11,4.05E+15,JAIN Jayanagar,"5th Floor,A - Wing Corridor",Bangalore,5.2.2.0.301,6,52,122.187.97.126,60744,172.16.130.182,Discovered,1.69E+12,1.71E+12,0,1
8C:7A:15:2A:9F:70,1e51e3ab-766f-4875-9894-1787f4cf55c9,e299b84e-e312-49c5-acdb-696eaaa509da,9.42E+11,4.05E+15,JAIN VVPuram 1,"3rd - Floor,Room - 306",Bangalore,5.2.2.0.301,12,136,122.187.95.182,52292,172.16.131.104,Discovered,1.64E+12,1.71E+12,0,1
8C:7A:15:2A:9F:80,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,"Ground,002",Kanakpura Bangalore,5.2.2.0.301,4,104,125.17.13.54,51104,172.31.6.72,Discovered,1.69E+12,1.71E+12,4,1
8C:7A:15:2A:9F:A0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,"Himalaya (Boys Hostel III),319",Kanakpura Bangalore,5.2.2.0.301,2,136,125.17.13.54,40218,172.31.5.37,Discovered,1.66E+12,1.71E+12,0,1
8C:7A:15:2A:9F:B0,e941c056-2d7a-4271-9c3c-76f5f8a9de66,87194fd8-0d48-4afc-8e38-74003e1ab773,9.42E+11,4.05E+15,JAIN VVPURAM 2,"2nd Floor,Room -202",Bangalore,5.2.2.0.301,4,100,122.187.95.30,48164,172.16.131.20,Discovered,1.64E+12,1.71E+12,0,1
8C:7A:15:2A:A0:50,38e49df3-4f0f-44cc-8dc2-491d9b7dd3e2,21b0a6ee-69f8-41d7-b341-37e2ed3fd02e,9.42E+11,4.05E+15,JAIN CMS1,"4th Floor,Room -403",Bangalore,5.2.2.0.301,3,124,61.246.196.58,59990,172.16.132.22,Discovered,1.64E+12,1.71E+12,0,1
8C:7A:15:2A:A0:60,1e51e3ab-766f-4875-9894-1787f4cf55c9,e299b84e-e312-49c5-acdb-696eaaa509da,9.42E+11,4.05E+15,JAIN VVPuram 1,"3rd - Floor,Room - 308",Bangalore,5.2.2.0.301,1,149,122.187.95.182,37696,172.16.131.101,Discovered,1.64E+12,1.71E+12,0,1
8C:7A:15:2A:A0:70,1e51e3ab-766f-4875-9894-1787f4cf55c9,e299b84e-e312-49c5-acdb-696eaaa509da,9.42E+11,4.05E+15,JAIN VVPuram 1,"2nd Floor,Room - 210",Bangalore,5.2.2.0.301,11,56,122.187.95.182,55139,172.16.131.96,Discovered,1.64E+12,1.71E+12,0,1
8C:7A:15:2A:A0:90,dd0bb11f-10f6-41c1-8fc7-68831711d4db,d3db8536-094c-4d94-b16a-0209818750a1,9.42E+11,4.05E+15,JAIN CMS2,"5th Floor,Room -509",Bangalore,5.2.2.0.301,7,149,122.187.95.174,43469,172.16.131.177,Discovered,1.64E+12,1.71E+12,3,1
8C:7A:15:2A:A0:B0,1e51e3ab-766f-4875-9894-1787f4cf55c9,e299b84e-e312-49c5-acdb-696eaaa509da,9.42E+11,4.05E+15,JAIN VVPuram 1,"3rd - Floor,Room - 304",Bangalore,5.2.2.0.301,6,100,122.187.95.182,43242,172.16.131.105,Discovered,1.64E+12,1.71E+12,0,1
8C:7A:15:2A:A0:C0,1e51e3ab-766f-4875-9894-1787f4cf55c9,e299b84e-e312-49c5-acdb-696eaaa509da,9.42E+11,4.05E+15,JAIN VVPuram 1,"4th - Floor,Room - 408",Bangalore,5.2.2.0.301,10,132,122.187.95.182,52293,172.16.131.107,Discovered,1.64E+12,1.71E+12,0,1
8C:7A:15:2A:A0:D0,1e51e3ab-766f-4875-9894-1787f4cf55c9,e299b84e-e312-49c5-acdb-696eaaa509da,9.42E+11,4.05E+15,JAIN VVPuram 1,"2nd Floor,Room - 208",Bangalore,5.2.2.0.301,4,40,122.187.95.182,32829,172.16.131.97,Discovered,1.64E+12,1.71E+12,0,1
8C:7A:15:2A:A0:E0,dc8fdaea-cd5a-4e60-ae55-4d25b8c248f9,a4445d95-dcb9-4fae-baa7-c6fb9279e2a8,9.42E+11,4.05E+15,JAIN  JC Road,"2nd - Floor,Room - 208",Bangalore,5.2.2.0.301,3,116,122.187.95.34,51506,172.16.250.18,Discovered,1.64E+12,1.71E+12,4,1
8C:7A:15:2A:A0:F0,dc8fdaea-cd5a-4e60-ae55-4d25b8c248f9,a4445d95-dcb9-4fae-baa7-c6fb9279e2a8,9.42E+11,4.05E+15,JAIN  JC Road,"7th - Floor,Physics Lab",Bangalore,5.2.2.0.301,9,132,122.187.95.34,57880,172.16.250.10,Discovered,1.64E+12,1.71E+12,3,1
8C:7A:15:2A:A1:00,dc8fdaea-cd5a-4e60-ae55-4d25b8c248f9,a4445d95-dcb9-4fae-baa7-c6fb9279e2a8,9.42E+11,4.05E+15,JAIN  JC Road,"6th - Floor,Room - 608",Bangalore,5.2.2.0.301,7,104,122.187.95.34,39642,172.16.250.6,Discovered,1.64E+12,1.71E+12,1,1
8C:7A:15:2A:A1:10,3bb500c5-fe0d-433a-8053-a75a6a61d89e,5be2e9f9-13c4-4808-85df-c9bd8b97d48d,9.42E+11,4.05E+15,JAIN Jayanagar,"3rd Floor,A-Wing - Room 308",Bangalore,5.2.2.0.301,7,104,122.187.97.126,58987,172.16.130.195,Discovered,1.69E+12,1.71E+12,3,1
8C:7A:15:2A:A1:20,1e51e3ab-766f-4875-9894-1787f4cf55c9,e299b84e-e312-49c5-acdb-696eaaa509da,9.42E+11,4.05E+15,JAIN VVPuram 1,"4th - Floor,Room - 410",Bangalore,5.2.2.0.301,9,100,122.187.95.182,46826,172.16.131.108,Discovered,1.64E+12,1.71E+12,0,1
8C:7A:15:2A:A1:40,3bb500c5-fe0d-433a-8053-a75a6a61d89e,5be2e9f9-13c4-4808-85df-c9bd8b97d48d,9.42E+11,4.05E+15,JAIN Jayanagar,"5th Floor,A - Wing Corridor",Bangalore,5.2.2.0.301,11,36,122.187.97.126,45789,172.16.130.176,Discovered,1.69E+12,1.71E+12,0,1
8C:7A:15:2A:A1:80,1e51e3ab-766f-4875-9894-1787f4cf55c9,e299b84e-e312-49c5-acdb-696eaaa509da,9.42E+11,4.05E+15,JAIN VVPuram 1,"3rd Floor ,Backside Office Lab",0,5.2.2.0.301,2,52,122.187.95.182,52660,172.16.131.111,Discovered,1.68E+12,1.67E+12,0,1
8C:7A:15:2A:A1:A0,dd0bb11f-10f6-41c1-8fc7-68831711d4db,d3db8536-094c-4d94-b16a-0209818750a1,9.42E+11,4.05E+15,JAIN CMS2,"5th Floor,Room -504",Bangalore,5.2.2.0.301,2,116,122.187.95.174,54764,172.16.131.175,Discovered,1.64E+12,1.71E+12,3,1
8C:7A:15:2A:A2:20,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,"Karakoram, First Floor, 144",Kanakpura Bangalore,5.2.2.0.301,9,116,125.17.13.54,34495,172.31.4.28,Discovered,1.65E+12,1.71E+12,0,1
8C:7A:15:2A:A2:40,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,"G-Floor,Saraswati",Kanakpura Bangalore,5.2.2.0.301,12,161,125.17.13.54,46232,172.31.5.199,Discovered,1.66E+12,1.71E+12,0,1
8C:7A:15:2A:A2:50,e941c056-2d7a-4271-9c3c-76f5f8a9de66,87194fd8-0d48-4afc-8e38-74003e1ab773,9.42E+11,4.05E+15,JAIN VVPURAM 2,"2nd Floor,Room -204 Corridor",Bangalore,5.2.2.0.301,7,116,122.187.95.30,40505,172.16.131.19,Discovered,1.64E+12,1.71E+12,0,1
8C:7A:15:2A:A2:60,dc8fdaea-cd5a-4e60-ae55-4d25b8c248f9,a4445d95-dcb9-4fae-baa7-c6fb9279e2a8,9.42E+11,4.05E+15,JAIN  JC Road,"G-Floor,Computer Lab",Bangalore,5.2.2.0.301,4,132,122.187.95.34,48222,172.16.250.8,Discovered,1.64E+12,1.71E+12,4,1
8C:7A:15:2A:A2:70,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,"Karakoram 3rd Floor,301-302",kanakpura Bangalore,5.2.2.0.301,5,56,125.17.13.54,54063,172.31.4.3,Discovered,1.65E+12,1.71E+12,2,1
8C:7A:15:2A:A2:80,dc8fdaea-cd5a-4e60-ae55-4d25b8c248f9,a4445d95-dcb9-4fae-baa7-c6fb9279e2a8,9.42E+11,4.05E+15,JAIN  JC Road,"1st - Floor,Computer Lab-2",Bangalore,5.2.2.0.301,12,116,122.187.95.34,52338,172.16.250.19,Discovered,1.64E+12,1.71E+12,4,1
8C:7A:15:2A:A2:90,1e51e3ab-766f-4875-9894-1787f4cf55c9,e299b84e-e312-49c5-acdb-696eaaa509da,9.42E+11,4.05E+15,JAIN VVPuram 1,"2nd Floor,Room - 203",Bangalore,5.2.2.0.301,2,116,122.187.95.182,57294,172.16.131.99,Discovered,1.64E+12,1.71E+12,0,1
8C:7A:15:2A:A2:A0,dd0bb11f-10f6-41c1-8fc7-68831711d4db,d3db8536-094c-4d94-b16a-0209818750a1,9.42E+11,4.05E+15,JAIN CMS2,"5th Floor,Room -507",Bangalore,5.2.2.0.301,12,52,122.187.95.174,52979,172.16.131.178,Discovered,1.64E+12,1.71E+12,0,1
8C:7A:15:2A:A2:D0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,"Himalaya (Boys Hostel III),224",Kanakpura Bangalore,5.2.2.0.301,6,108,125.17.13.54,44872,172.31.5.9,Discovered,1.66E+12,1.71E+12,1,1
8C:7A:15:2A:A2:E0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,"1st Floor,5",Kanakpura Bangalore,5.2.2.0.301,13,132,125.17.13.54,34574,172.31.5.67,Discovered,1.66E+12,1.71E+12,0,1
8C:7A:15:2A:A3:00,dd0bb11f-10f6-41c1-8fc7-68831711d4db,d3db8536-094c-4d94-b16a-0209818750a1,9.42E+11,4.05E+15,JAIN CMS2,"5th Floor,Room -505",Bangalore,5.2.2.0.301,6,100,122.187.95.174,55064,172.16.131.176,Discovered,1.64E+12,1.71E+12,1,1
8C:7A:15:2A:A3:10,38e49df3-4f0f-44cc-8dc2-491d9b7dd3e2,21b0a6ee-69f8-41d7-b341-37e2ed3fd02e,9.42E+11,4.05E+15,JAIN CMS1,"G-Floor,Staff Room - 1",Bangalore,5.2.2.0.301,4,100,61.246.196.58,33616,172.16.132.7,Discovered,1.64E+12,1.71E+12,6,1
8C:7A:15:2A:A3:20,38e49df3-4f0f-44cc-8dc2-491d9b7dd3e2,21b0a6ee-69f8-41d7-b341-37e2ed3fd02e,9.42E+11,4.05E+15,JAIN CMS1,"4th Floor,Room -407",Bangalore,5.2.2.0.301,7,104,61.246.196.58,40250,172.16.132.24,Discovered,1.64E+12,1.71E+12,0,1
8C:7A:15:2A:A3:30,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,"Ground Floor,4",Kanakpura Bangalore,5.2.2.0.301,5,132,125.17.13.54,50258,172.31.4.102,Discovered,1.65E+12,1.71E+12,1,1
8C:7A:15:2A:A3:40,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,"Ground,002",kanakpura Bangalore,5.2.2.0.301,7,116,125.17.13.54,41378,172.31.6.69,Discovered,1.66E+12,1.71E+12,1,1
8C:7A:15:2A:A3:70,81aa19b1-9b25-429b-b588-4032ed6be214,aed3b784-c185-4f40-bcb4-6de012116417,9.42E+11,4.05E+15,JAIN  Heritage School,"1st Floor,Dining Hall",Bangalore,5.2.2.0.301,13,132,122.187.95.38,55153,172.16.132.153,Discovered,1.64E+12,1.71E+12,4,1
8C:7A:15:2A:A4:B0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,"G-Floor,1",Kanakpura Bangalore,5.2.2.0.301,5,48,125.17.13.54,36430,172.31.5.101,Discovered,1.66E+12,1.71E+12,0,1
8C:7A:15:2A:A5:70,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,"Ground Floor,41",Kanakpura Bangalore,5.2.2.0.301,2,56,125.17.13.54,33666,172.31.4.100,Discovered,1.65E+12,1.71E+12,0,1
8C:7A:15:2A:A5:E0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,"1st Floor,6",Kanakpura Bangalore,5.2.2.0.301,7,100,125.17.13.54,34822,172.31.5.95,Discovered,1.68E+12,1.71E+12,0,1
8C:7A:15:2A:A6:10,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,"G-Floor,3",Kanakpura Bangalore,5.2.2.0.301,11,116,125.17.13.54,49257,172.31.5.103,Discovered,1.66E+12,1.71E+12,1,1
8C:7A:15:2A:A6:E0,e941c056-2d7a-4271-9c3c-76f5f8a9de66,87194fd8-0d48-4afc-8e38-74003e1ab773,9.42E+11,4.05E+15,JAIN VVPURAM 2,"4th Floor,Room -404 Corridor",Bangalore,5.2.2.0.301,10,120,122.187.95.30,48464,172.16.131.30,Discovered,1.64E+12,1.71E+12,0,1
8C:7A:15:2A:A7:90,38e49df3-4f0f-44cc-8dc2-491d9b7dd3e2,21b0a6ee-69f8-41d7-b341-37e2ed3fd02e,9.42E+11,4.05E+15,JAIN CMS1,"4th Floor,Sports Room",Bangalore,5.2.2.0.301,2,132,61.246.196.58,36415,172.16.132.23,Discovered,1.64E+12,1.71E+12,3,1
8C:7A:15:2A:A7:A0,3bb500c5-fe0d-433a-8053-a75a6a61d89e,5be2e9f9-13c4-4808-85df-c9bd8b97d48d,9.42E+11,4.05E+15,JAIN Jayanagar,"1st Floor,A - Wing Corridor",Bangalore,5.2.2.0.301,11,36,122.187.97.126,51654,172.16.130.211,Discovered,1.69E+12,1.71E+12,4,1
8C:7A:15:2A:A8:50,3bb500c5-fe0d-433a-8053-a75a6a61d89e,5be2e9f9-13c4-4808-85df-c9bd8b97d48d,9.42E+11,4.05E+15,JAIN Jayanagar,"4th Floor,A - Wing Corridor",Bangalore,5.2.2.0.301,8,56,122.187.97.126,53962,172.16.130.185,Discovered,1.69E+12,1.71E+12,0,1
8C:7A:15:2A:A8:90,dd0bb11f-10f6-41c1-8fc7-68831711d4db,d3db8536-094c-4d94-b16a-0209818750a1,9.42E+11,4.05E+15,JAIN CMS2,"G-Floor,Room -12",Bangalore,5.2.2.0.301,11,36,122.187.95.174,49880,172.16.131.137,Discovered,1.64E+12,1.71E+12,4,1
8C:7A:15:2A:A8:C0,dd0bb11f-10f6-41c1-8fc7-68831711d4db,d3db8536-094c-4d94-b16a-0209818750a1,9.42E+11,4.05E+15,JAIN CMS2,"1st Floor,Seminar Hall -3",Bangalore,5.2.2.0.301,7,116,122.187.95.174,51066,172.16.131.150,Discovered,1.64E+12,1.71E+12,1,1
8C:7A:15:2A:A8:D0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,SET - Academy Room No.116,kanakpura Bangalore,5.2.2.0.301,1,104,122.187.109.194,57798,172.31.6.89,Discovered,1.66E+12,1.69E+12,0,1
8C:7A:15:2A:A8:E0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,"Himalaya (Boys Hostel III),341",Kanakpura Bangalore,5.2.2.0.301,9,52,125.17.13.54,57875,172.31.5.24,Discovered,1.66E+12,1.71E+12,1,1
8C:7A:15:2A:A9:00,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,"1st Floor,Lecture Hall-5",Kanakpura Bangalore,5.2.2.0.301,10,52,125.17.13.54,44846,172.31.5.220,Discovered,1.68E+12,1.71E+12,1,1
8C:7A:15:2A:A9:10,3bb500c5-fe0d-433a-8053-a75a6a61d89e,5be2e9f9-13c4-4808-85df-c9bd8b97d48d,9.42E+11,4.05E+15,JAIN Jayanagar,"3rd Floor,A-Wing - Room 301",Bangalore,5.2.2.0.301,3,153,122.187.97.126,33267,172.16.130.192,Discovered,1.69E+12,1.71E+12,0,1
8C:7A:15:2A:A9:20,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,"Karakoram, Ground Floor,29-30",Kanakpura Bangalore,5.2.2.0.301,10,149,125.17.13.54,56798,172.31.4.9,Discovered,1.65E+12,1.71E+12,0,1
8C:7A:15:2A:A9:40,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,"1st Floor,5",Kanakpura Bangalore,5.2.2.0.301,2,132,125.17.13.54,36428,172.31.5.75,Discovered,1.66E+12,1.71E+12,0,1
8C:7A:15:2A:A9:A0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,"Ground Floor,6",Kanakpura Bangalore,5.2.2.0.301,12,153,125.17.13.54,48103,172.31.4.103,Discovered,1.65E+12,1.71E+12,0,1
8C:7A:15:2A:A9:B0,3bb500c5-fe0d-433a-8053-a75a6a61d89e,5be2e9f9-13c4-4808-85df-c9bd8b97d48d,9.42E+11,4.05E+15,JAIN Jayanagar,"G-Floor,B-Wing MBA Admin Ofc",Bangalore,5.2.2.0.301,9,132,122.187.97.126,35748,172.16.130.223,Discovered,1.69E+12,1.71E+12,4,1
8C:7A:15:2A:AA:50,38e49df3-4f0f-44cc-8dc2-491d9b7dd3e2,21b0a6ee-69f8-41d7-b341-37e2ed3fd02e,9.42E+11,4.05E+15,JAIN CMS1,"1st Floor,Library",Bangalore,5.2.2.0.301,5,100,61.246.196.58,34391,172.16.132.12,Discovered,1.64E+12,1.71E+12,1,1
8C:7A:15:2A:AA:70,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,"Himalaya (Boys Hostel III),346",Kanakpura Bangalore,5.2.2.0.301,12,136,125.17.13.54,33221,172.31.5.21,Discovered,1.66E+12,1.71E+12,3,1
8C:7A:15:2A:AA:90,dd0bb11f-10f6-41c1-8fc7-68831711d4db,d3db8536-094c-4d94-b16a-0209818750a1,9.42E+11,4.05E+15,JAIN CMS2,"2nd Floor,Room -213",Bangalore,5.2.2.0.301,9,136,122.187.95.174,53616,172.16.131.159,Discovered,1.64E+12,1.71E+12,0,1
8C:7A:15:2A:AA:A0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,"Karakoram, Ground Floor,31-32",Bangalore,5.2.2.0.301,12,157,125.17.13.54,58494,172.31.4.8,Discovered,1.65E+12,1.71E+12,0,1
8C:7A:15:2A:AA:B0,1e51e3ab-766f-4875-9894-1787f4cf55c9,e299b84e-e312-49c5-acdb-696eaaa509da,9.42E+11,4.05E+15,JAIN VVPuram 1,"4th - Floor,Room - 407",Bangalore,5.2.2.0.301,12,153,122.187.95.182,52236,172.16.131.66,Discovered,1.64E+12,1.71E+12,0,1
8C:7A:15:2A:AA:C0,1e51e3ab-766f-4875-9894-1787f4cf55c9,e299b84e-e312-49c5-acdb-696eaaa509da,9.42E+11,4.05E+15,JAIN VVPuram 1,"3rd - Floor,Chemistry Lab",Bangalore,5.2.2.0.301,4,48,122.187.95.182,51276,172.16.131.103,Discovered,1.64E+12,1.71E+12,0,1
8C:7A:15:2A:AA:E0,1e51e3ab-766f-4875-9894-1787f4cf55c9,e299b84e-e312-49c5-acdb-696eaaa509da,9.42E+11,4.05E+15,JAIN VVPuram 1,"2nd Floor,Backside Office Lab",0,5.2.2.0.301,5,132,122.187.95.182,45814,172.16.131.110,Discovered,1.68E+12,1.67E+12,0,1
8C:7A:15:2A:AA:F0,38e49df3-4f0f-44cc-8dc2-491d9b7dd3e2,21b0a6ee-69f8-41d7-b341-37e2ed3fd02e,9.42E+11,4.05E+15,JAIN CMS1,"2nd,Room -201",Bangalore,5.2.2.0.301,9,116,61.246.196.58,57629,172.16.132.14,Discovered,1.64E+12,1.71E+12,0,1
8C:7A:15:2A:AB:00,3bb500c5-fe0d-433a-8053-a75a6a61d89e,5be2e9f9-13c4-4808-85df-c9bd8b97d48d,9.42E+11,4.05E+15,JAIN Jayanagar,"1st Floor,B - Wing Corridor",Bangalore,5.2.2.0.301,10,149,122.187.97.126,49901,172.16.130.215,Discovered,1.69E+12,1.71E+12,1,1
8C:7A:15:2A:AB:20,3bb500c5-fe0d-433a-8053-a75a6a61d89e,5be2e9f9-13c4-4808-85df-c9bd8b97d48d,9.42E+11,4.05E+15,JAIN Jayanagar,"G-Floor,B-Wing, Admission Office",0,5.2.2.0.301,4,132,122.187.97.126,34369,172.16.130.224,Discovered,1.68E+12,1.65E+12,0,1
8C:7A:15:2A:AB:50,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,"Himalaya (Boys Hostel III),325",Kanakpura Bangalore,5.2.2.0.301,1,149,125.17.13.54,55387,172.31.5.33,Discovered,1.66E+12,1.71E+12,0,1
8C:7A:15:2A:AB:60,3bb500c5-fe0d-433a-8053-a75a6a61d89e,5be2e9f9-13c4-4808-85df-c9bd8b97d48d,9.42E+11,4.05E+15,JAIN Jayanagar,"1st Floor,B - Wing Corridor",Bangalore,5.2.2.0.301,13,100,122.187.97.126,35379,172.16.130.216,Discovered,1.69E+12,1.71E+12,0,1
8C:7A:15:2A:AB:80,38e49df3-4f0f-44cc-8dc2-491d9b7dd3e2,21b0a6ee-69f8-41d7-b341-37e2ed3fd02e,9.42E+11,4.05E+15,JAIN CMS1,"2nd,Room -207",Bangalore,5.2.2.0.301,12,52,61.246.196.58,35933,172.16.132.16,Discovered,1.64E+12,1.71E+12,3,1
8C:7A:15:2A:AB:90,3bb500c5-fe0d-433a-8053-a75a6a61d89e,5be2e9f9-13c4-4808-85df-c9bd8b97d48d,9.42E+11,4.05E+15,JAIN Jayanagar,"1st Floor,B - Wing Corridor",Bangalore,5.2.2.0.301,7,116,122.187.97.126,58530,172.16.130.214,Discovered,1.69E+12,1.71E+12,4,1
8C:7A:15:2A:AB:A0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,SET - Academy Block Room No.004,Kanakpura Bangalore,5.2.2.0.301,13,157,125.17.13.54,52386,172.31.6.76,Discovered,1.66E+12,1.71E+12,1,1
8C:7A:15:2A:AB:D0,b9d6124f-c41d-4aa2-b45c-f690f429e2b1,83d14bd4-ca67-4ab4-b946-42a15693e1dc,9.42E+11,4.05E+15,Jain Kanakpura,"Himalaya (Boys Hostel III),414",Kanakpura Bangalore,5.2.2.0.301,1,120,125.17.13.54,44666,172.31.5.40,Discovered,1.66E+12,1.71E+12,0,1
